date,symbol,exchange,play_type,entry_condition,exit_condition,result_pct,result_label,notes,raw_text
2023-08-02,,,에드작,,,,,,에어드랍 2분이면 된다고 합니다. 아비트럼 네트워크로 지갑 연결하시고 게임 7가지를 하시고 디스코드에 들어가서 피드백을 적으랍니다. 카지노 코인 입니다. 그런데 요즘 카지노 메타가 시들해져서 ㅎ https://play.zkasino.io/ #ZKasino
2023-08-02,,,에드작,,,,,,Bungee야 진짜 에드 있니? 외국 시간으로 8월 2일 뭔가 있나봅니다. https://twitter.com/SocketDotTech/status/1686695671326253056?s=20
2023-08-02,,,에드작,,,,,,테스트넷은 포함 안될듯 싶네요   테넷에서  에드 주는건 거의 못봤는데.. 에드 일정이 촉박해서 디코 롤에 따라서  줄듯 싶네요
2023-08-02,NFT,,에드작,,,70.0,,,👅Zkitty Zkera 기반 Auto 에어드랍 파밍 NFT ✍️주목 받고있는 텔레그램 봇 Loot랑 비슷한 NFT를 이용한 Auto 에어드랍 파밍 스테이킹을 통해 리워드의 70%는 Nft 홀더 들에게 30%는 DAO로 분배 Nft는 고양이라 귀여워서 좋음 파운더 1명이 Doxed 되어있음 -> 해당 링크 현재 트위터에서 WL 주는듯 Zealy 이벤트도 진
2023-08-02,,,에드작,,,,,,✍️최근들어 Arkham에서 2번째 에드를 진행할수있다는 말이 많습니다 👍 토큰노믹스상 미지급된 커뮤니티 물량이 많이 남아 있습니다! 🫵 셀퍼럴 하시거나 최소한 가입은 해놓으시길 바랍니다!! 🫵 👉 본인 레퍼럴링크 및 가입 링크
2023-08-02,ZK,,에드작,,,,,,"👅CrusSwap Zksync 기반 DEX ⚠️ 현재 테스트넷 진행중 📌 현재 Loyalty 프로그램을 진행하는 만큼 추후에 포인트 기반 에드가 있을거 같음 💲자체 토큰 존재함 아직 토큰노믹스 출시는 안함 Galxe 퀘스트 어려운거 없고 메버릭이라는 Zk기반 dex에서 10$이상 스왑,lp 예치 해야됨 소액인만큼 ZK 트젝찍는다는 느낌으로 진행하면될듯! ➡"
2023-08-02,BNB,,에드작,,,10.0,,,"👅 KiloEx 🔶 기반 선물 DEX , BNB 체인 언급도르 다수 수상!!! 낮은 수수료와 빠른거래가 장점 사이트가 전체적으로 깔끔함 GOOD 📌 토크노믹스중 에어드랍 물량 전체 10 % 💲 Min $ 10 레버리지 2배로 롱, 숏 2개 포지션 잡거나 한번에 큰 금액 여러번 찍는것도 좋을듯! 리더보드 보면 사람들이 소액 ( $20 )으로 거래중 ⚠️ 실제"
2023-08-02,MMORPG,Binance,기타,,,,,,"🪓 나만의 1계정 채굴기 - Ultiverse 편 ➢ 리스크 : 📉 ➢ 귀차니즘 : 📈 ➢ 기댓값 : 📈 Ultiverse는 AAA급 MMORPG + 메타버스를 기획하고 있는 프로젝트입니다. $18.5M 펀딩을 받았으며, 시드라운드 리드 투자자가 '바이낸스 랩'입니다. Ultiverse는 디스코드 활동, Zealy , 그리고 미션 러너 총 3곳에서 활동하여"
2023-08-02,MELON,,에드작,,,,,,👅 MELON 에어드랍 - 콘텐츠 수집형 NFT 플랫폼 💰투자자 shimacapital & 기타 벤처 📌 멜론 토큰으로 전환할 수 있는 4500 JUICE 를 무료로 받으세요 ➡️ ➡️ 가입 바로가기( 레퍼럴 ) ✔️ 수이스왑이 생각나는건 기분탓... 📌 메타마스크 월렛에 연결하기 간단한 소셜 미션을 완료하세요. 2500 JUICE 포인트 모으기 이메일 및
2023-08-02,IDO,,에드작,,,,,,Plexus 에서 TGE를 IDO 스케줄로 인해 8월 31일로 미룸 📌 그에 따라 포인트 이벤트 도 연장 📌 ➡️ 레제로 에드작 이거 써서하면 포인트 얻으니깐 개꿀 ( 1일 1회 적용) ✔️ 1 포인트 = 1 PLX 토큰 🫵 트젝 찍으러 가기 ➡️ 본인 레퍼럴 포함
2023-08-02,ZKITTY,,에드작,,,50.0,,,"↔️ ZKITTY 민팅 몇일 안남아서 좀 더 자세히 보니깐 ✔️ 자체 토큰 , 텔레 봇이 존재함 ?? 토큰 물량 5,000,000 이고 50% 는 NFT 홀더 에드( 베스팅 존재) 1개당 468개 정도 받을듯 민팅 생각하면 개당 $0.3 정도는 가야 본전 토크노믹스는 먼가 $LOOT 냄새 남 좋네~ 😁 봇은 최근 유행하는 에어드랍 파밍 봇 ➡️ KITTY-"
2023-08-02,,,에드작,,,,,,🌐 체인별 에드작 확인 사이트 모음!!! 🌐 0️⃣ LayerZero_Labs • 10kdrop : http://10kdrop.com/layerzero • Dune dashboard http://dune.com/springzhang/layerzero-users-ranking-for-potential-airdrop • Copilot : http://nftco
2023-08-02,DAO,,에드작,,,8.0,,,🌐 Cwincapital DAO DAO 프로젝트같은데 최근에 NFT를 팜 가격은 현재 개당 0.001eth (최대5개) 총물량 9999개 NFT를 사면 토큰을 에드해줌 전체 물량 8% ➡️ NFT 개당 8000개 오늘 얘네 공지에서 나온말로는 8월 3주차에 CEX 상장한다는데 리스팅 가격이 예상 $0.002란다 음..... 😈😈트위터 팔로워 4만에 $10 
2023-08-03,OAT,,에드작,,,,,,"✅ Cega school 유트로 님께서 소개해주셨던 Cega ( 코베 , 판테라 등 투자)에서 Part1 OAT 를 현재 민팅하고 있습니다. 총 3파트 로 나눠져 문제를 푸는 방식이며 파트2 로 넘어가는데에 파트1 이 필요하다고하니 받아놓으면 좋을거같아용 ( 파트가 3개라 꾸준이 팔로업 했다는 증거가 될 수도 있기때문 ) + 풀 예치와 에드 부스터 NFT "
2023-08-03,NFT,,에드작,,,,,,🖼 Everscale NFT 에어드랍 이벤트 🏃‍♂️ 선착순 100명을 대상으로 진행되는 이벤트입니다!! NFT를 수령 받을 에버스케일 월렛을 생성하고 카카오톡 닉네임만 구글폼에 작성시 참여 완료!! 1️⃣ 에버스케일 월렛 설치하기 🌐 크롬 [PC] 🛒 안드로이드 [갤럭시] 🛒 아이폰 [애플] 2️⃣ 카카오톡 오픈 채팅 입장 3️⃣ 구글폼 작성 🎁 에어드랍
2023-08-03,DACKIE,,에드작,,,,,,"✅ DackieSwap 8월 4일 오전 1시 스냅샷 예정 Quackdrop 보상 * $DACKIE Token & NFT QuackList 포인트 막차타기 1. 질리 에서 NFT 에어드랍 및 Dackie Fan Role 퀘스트 깨기 (에어드랍 퀘스트 및 포인트 1,111) 2. Galxe 퀘스트 깨기 / 클레임용 옵티 ETH 소량 필요 (포인트 555) 3."
2023-08-04,DTR,Bithumb,에드작,,,,,,✅ 부리또 월렛 X DTR 토큰 에어드랍 이벤트 빗썸의 Web3 지갑 부리또 월렛에서 IOS 버전 상용화 베타 서비스를 기념하여 싸이월드 친구초대 시즌2 이벤트를 진행합니다. 기간은 8월 2일부터 8월 16일까지 진행되며 안드로이드 아이폰 구별없이 부리또월렛 신규 가입자라면 모두 참여 가능한데요 1️⃣ 부리또 앱 설치 후 지갑생성 2️⃣ 코인 추가에서 DT
2023-08-04,NEW,,에드작,,,,,,"🗳 바이프로스트 NEW 지갑 포키 오픈 베타 테스트(OBT) + $BFC 에어드랍 🗓 OBT 기간 : ~ 8/16일(수)까지 👩‍💻 OBT 보상 - 스페셜 NFT ( Tikkle NFT) - 버그 제보(건당 최대 5,000 $BFC ) - 의견 작성(건당 최대 5,000 $BFC ) - 사용 후기 SNS 및 어플 리뷰란에 업로드(건당 최대 2,000 $BF"
2023-08-04,VUVU,,에드작,,,,,,"⚡️ 하바 신규 프렌즈 VUVU 에어드랍 PAPA, KIKI랑 다르게 민팅이 아니고 특정 조건 지갑 대상 추첨 에어드랍이네요. 10HVH 기부 / 100HVH 보유 / 브릿지 세 카테고리가 있고 총 수량은 2000개. 10HVH 기부시 황금엘릭서 준다니까 할만해보이는 듯. https://friends.havah.io/mint-and-meet * 기부 지금 "
2023-08-04,VUVU,,에드작,,,,,,"📕 하바 신규 프렌즈 VUVU 에어드랍 🗓 에어드랍 일정 : 8/29일(화) 🧸 민팅수량 : 2,000개 > 1300개 : 기부 + 스냅샷 지갑 달성 지갑중 추첨 > 300개 : 스냅샷 조건을 달성한 지갑중 추첨 > 300개 : 브릿징 조건을 달성한 지갑 중 추첨(상위 50명은 확정) 🖼 에어드랍 조건 - 특정 조건을 달성한 하바지갑을 대상으로 추첨 진행 "
2023-08-04,RWA,Binance,상장분석,,,,,,"🔸 바이낸스의 텔레그램 봇 리서치 보러가기: 클릭 LSDfi 이후 펜들이 바낸 상장한 것 보면, 주의깊게 봐야 할 수도! 물론 RWA 분야는 리서치 후 잠잠하긴 했습니다."
2023-08-04,VUVU,,에드작,,,,,,"📕 하바 신규 프렌즈 VUVU 에어드랍 🗓 에어드랍 일정 : 8/29일(화) 🧸 민팅수량 : 2,000개 > 1300개 : 기부 + 스냅샷 지갑 달성 지갑중 추첨 > 300개 : 스냅샷 조건을 달성한 지갑중 추첨 > 300개 : 브릿징 조건을 달성한 지갑 중 추첨(상위 50명은 확정) 🖼 에어드랍 조건 - 특정 조건을 달성한 하바지갑을 대상으로 추첨 진행 "
2023-08-04,HVH,,에드작,,,,,,"📕 취미생활방 $HVH 에어드랍 이벤트 🔎 금액이 큰 에어드랍은 아니지만, 하바 생태계에 VUVU 에어드랍에 한번 참여해보시라는 의미에서 이벤트를 간단하게 진행합니다 취미생활방만 참여하면 되는 이벤트라 난이도도 어렵지 않으니, 가볍게 참여해보시길 바랍니다 🗓 이벤트기간 : 8/6일까지 🧸 이벤트상품 - VUVU 에어드랍 스냅샷 조건인 10 $HVH 를 10"
2023-08-04,MVB,Binance,기타,,,,,,바이낸스 MVB VI 상위 4개 프로젝트 발표 해당프로젝트는 바이낸스 랩스에 투자를 받게 됩니다 ✔️ Altlayer ✔️ KiloEx ✔️ Kinza Finance ✔️ Sleepless AI 바이낸스 블로그 보러가기 #BINANCE
2023-08-04,IDO,,에드작,,,,,,헥스토퍼스 IDO 진행 중 자이버스왑에서 IDO 하네요 OG 따신 분들 에어드랍 가치가 IDO가격으로 환산하면 $72 정도네요. 다계정 할 껄 그랬나! IDO는 오버플로우라 마지막날이 중요해보입니다. https://app.zyberswap.io/launchpad/hextopus #HXTO
2023-08-04,,,에드작,,,,,,📣 Zerion x Zora 민팅 ✔️ Zora의 경우 에어드랍 암시를 최근에 한적이 있음 ✔️ 옵티체인이라 가스비 거의없음(본인 지금 까지 한개도 안하다가 오늘 처음함 옵티라) ✔️ 민팅비 0.000777ETH 📌 민팅링크 📌 관련트윗링크
2023-08-05,ZORA,,에드작,,,,,,"🌐 ZORA , Context 에어드랍 준비하기 ✔️ Zora는 60M , Context 19.5M 투자유치 Context 는 NFT 플랫폼인 Mint.fun 으로 유명 ㄴ 8월 19일에 포인트에 따른 리워드가 존재 ! 현 Zora의 브릿지 이용자수는 150k , 평균 0.01eth 를 브릿지 ㄴ가스비와 같은 이유로 사용자수가 적음 ✔️ Mint.fun에서"
2023-08-05,OP,,에드작,,,,,,ETH Arbitrum OP BNB MATIC 체인 민팅 가능 👉 화이트리스트 민트: 01/08/2023 @19:00 UTC 🗓 💲 화이트리스트 민트 가격 > 0.04 ETH 👉 공개 민트: 02/08/2023 @19:00 UTC 🗓 💲 퍼블릭 민트 가격 > 0.050 ETH 📌 📌 ZKitty NFT는 발행된 EVM 체인에 관계없이 zkSync ERA 지
2023-08-05,MVB,Binance,에드작,,,5.0,,,"🟢 Binance, MVB 시즌6, 인큐베이팅 프로젝트 발표 바이낸스가 MVB 시즌6 상위 4개 프로젝트 결과를 발표하였습니다. 해당 프로젝트들은 바이낸스 랩스의 인큐베이팅을 받게 되며 앵간하면 추후 바이낸스 상장이 거의 진행될 확률이 높습니다. 아주 간단하게 무슨 프로젝트들인지만 알아보시죠! ✅ Altlayer 1️⃣ 개요 : 비콘레이어를 기반으로 개발자"
2023-08-05,EVM,Binance,에드작,,,,,,"✅ LiFi - EVM 체인상에서 덱스 그리고 브릿지 어그리게이터 역할을 하는 프로젝트입니다. 코베, 드래곤플라이, 써클등의 투자사로부터 총 2300만달러를 투자받았습니다. 🔎 커뮤니티 내에서는 토큰 관련 질문에 대해서는 함구하는 태도로 일관 중이지만 레제로 토큰도 곧 출시인 마당에 토큰을 언젠가 내지 않을까 하네요. 그래서 겸사겸사 해볼만한 Li.Fi 관"
2023-08-05,,,에드작,,,5.0,,,"[Nansen 3분컷 에드작 waitlist 신청 - 천년에 프로젝트(22)] https://blog.naver.com/mp2015/223175761298 2~3분컷입니다! 이메일만 적으면 되는 웨잇리스트 신청인데, 아캄도 이렇게 아무것도 안 시키고 큰 돈을 줬었죠. 물론 아캄처럼 대박날 확률은 5% 미만입니다. 그래도 씨를 뿌려 볼게요! 1. 링크로 접속"
2023-08-06,IDO,,에드작,,,20.0,,,"LineaBank 토큰 출시 정보 ✅ 비트겟 파트너십 및 상장 확정 : Link ✅ IDO 일정 : 8. 7. ~ 8. 18. 20시 KST - Initial Marketcap : 1.48M - WL/Public Price: 1 $LAB = 0.000066 ETH ($0.12, 20% off) 🟢 WL 보유시 참여 금액의 5% 추가 에어드랍 : WL Giv"
2023-08-06,DO,,에드작,,,,,,"✅ dyor exchange 웨잇리스트 신청하는것만으로 333,333개 토큰 풀에서 에어드랍 그래도 확정 드랍 이니 계정당 10불이라도 바라며 등록해봤습니다. 😭 + 요즘 개인적으로 "" DO NOT MISS "" 아캄2.0 ~~ 으로 시작하는 글들이 너무많네요 이걸 해 말어.. ✔️ 등록하러가기 : https://dyor.exchange/?r=cs414"
2023-08-06,PUNK,,에드작,,,,,,🔥 Punk X x BakerySwap $PUNK 토큰 에어드랍 이벤트 ✔️ Base ETH 보유량을 기반으로 베이커리 커뮤니티에 Punk X의 $PUNK 토큰을 에어드롭 할 예정 ✅ 참가방법 - Base 체인 0Eth 를 0x3d36d5E7b1E22625d8b5f14B21AEcf0e97eC96C1 보내기 - Punk X 팔로우 ( 링크 ) - Bakery
2023-08-07,HSK,,에드작,,,,,,[ 홍콩 해시키 거래소 코인 $HSK ] 이번에 거래소 라이센스 획득한 해시키 거래소 에서 사전등록자들에게 거래소토큰 $HSK를 에어드랍하는 이벤트를 하고있습니다. 혹시모르니 받아두세요 (발행량 10억개라 큰 돈은 안될듯) 트위터링크 * 참고로 해시키프로랑은 좀 구분해서 에어드랍 중인듯..? 해시키프로는 가입하려면 한화 13억 이상 보유해야함 ㅎㅎ
2023-08-07,OG,,에드작,,,,,,"[ 스크롤 에어드랍 대비 OG 달아두기 ] - 아비트럼때 OG만 달아도 기본 백만원 이상씩 혜자에어드랍 줬던 기억이.. https://guild.xyz/scrollzkp OG 다는건 디코 입장 + 단순 퀘스트만 하면 되긴 하는데, 추가로 테스트넷 깔짝거리면서 트젝도 남겨두세요 ㅎ"
2023-08-07,OP,Binance,기타,,,,,,"📣 Reveel 에서 기념 NFT를 OP 체인 에서 민팅가능하다고 함. - Web3 크리에이터 플랫폼으로, 바이낸스랩스에서 $1.3M 투자 받은 이력이 있음. - 저는 한계정 참가했습니다. ✔️ 민팅비용 : 0.00044ETH ✔️ 민팅링크 📌 관련트윗링크 📌 Reveel관련글"
2023-08-07,PFP,Bithumb,상장분석,,,,,,"⚡️ 하바의 차기 P2E 마인워즈 링크: https://www.minewarz.io/ 하바가 빗썸 상장 이후 더위를 먹었는지 흐물거리며 내려오고 있는 와중에, 메인넷 유입을 위한 안으로 블록체인 게임을 내놓은 듯 합니다. PFP NFT를 통해 마이닝 타이쿤을 하는 게임인데, 주로 하바프렌즈가 쓰일 것으로 보이며 가칭 $MZ란 토큰을 캘 수 있다고 하네요. "
2023-08-07,NFT,,에드작,,,,,,🪙 Polyhedra 신규 퀘스트 : Mantle <레이어제로 트잭+자체 토큰 에드 기대> Pandra 프로그램에서 신규 퀘스트 나왔습니다. 1. Glaxe 접속 후 리트윗 퀘스트 2. Pandra NFT (BNB또는 폴리곤체인)민트 3. 멘틀체인으로 보내기
2023-08-07,AD,,에드작,,,,,,"[스타크넷 DEX RabbitX 2차 에어드랍 이벤트 소개 및 참여방법] https://blog.naver.com/mp2015/223177291273 - RabbitX는 스타크넷 위에 구동되는 선물 DEX로 19.5M$가량의 투자를 유치했으며, 이벤트 참여자들에게 에어드랍을 예고한 상태 - OKX벤쳐스, 세콰이어, 크립토닷컴 등의 투자 - 스타크넷 gran"
2023-08-07,NFT,,에드작,,,,,,"👀 zksync era 쪽 Mini Bot 에어드랍 받기 ✔️ 에드 봇인거 같은데, 느프트 보유량에 따라 $bot 토큰 에어드랍 하는것 같음. ✔️ 현재 봇 메타이기에 본인은 현재 찍먹 들어감. ✔️ 딱히 디스코드나, 홈페이지가 없음. ✔️ V1 은 예전에 이미 판매한것 같고, 현재 V2 판매중. ✔️ 현재 퍼블릭세일중 - 가격 : 0.00028ETH (본"
2023-08-07,NFT,Gate,에드작,,,,,,✅ DappGate Early Adapters NFT LayerZero 기술 기반으로 만든 댑인 DappGate 에서 초기 기여자들을위한 Guardians NFT를 준다고 합니다. 총 7단계 컬렉션 & 다음 단계로 가기위해 이전 컬렉션이 무조건 필요 📍하이퍼 브릿지 라는 기능이있고 클릭하면 26개 체인 트젝을 한 번에 찍는 기능 이 있다고 하네요 제가 정확
2023-08-26,FIDELION,,에드작,,,,,,"🪙 조선의 마지막 솔라나 프로젝트 Tidalflats (FIDELION) 토큰 에어드랍 Tidalflats의 NFT인 FIDELION은 민팅가 2Sol, 최고가 10Sol, 현재가 약 8Sol을 유지중입니다. NFT 가격도 NFT 지옥장에서 상당히 좋은 성과를 보였는데 토큰도 좋은 성과가 있을 수 있으니 에어드랍 받아놓는게 좋을 듯? 📌 미션 1. Tida"
2023-08-27,TIDE,,에드작,,,,,,"🪙 Fidelion - 10 $TIDE 확정 에어드랍 백커: Solana Ventures / Solana Foundation 등. ➡️ 확정 토큰 에어드랍 클레임 링크: 클릭 민팅한 후 FP 4배 정도에서 유지되고 있는, 솔라나 NFT 피델리온입니다. (NFT 스테이킹으로 $2080이란 것도 채굴 가능) 현재 거버넌스일 것으로 추측되는 $TIDE 를 간단한"
2023-08-29,,,에드작,,,,,,🟢 민트펀 !fundrop 스냅샷 오늘 오후 6시 조라 에드작하면서 포인트 얻을수있음! 민팅하러가기
2023-08-30,,,에드작,,,,,,"🌐 스크롤 메인넷 준비하기 1 opBNB, 베이스 체인 런칭할때 초기 DEX 토큰들이 펌핑을 받음 ex) 0101, rocket, Leet ✔️ 즉 미리미리 스크롤 DEX들 팔로우 하자 📌 RollSwap - 스크롤 DEX : 바로가기 현재 테스트넷 진행중이고 Zealy xp따라서 에드를 줌 !! 1. Sepolia ETH Faucet 받기 2. 스크롤로 "
2023-08-31,NPT,,에드작,,,,,,어쩌면 꿀통 네오핀 멤버쉽 이벤트 네오핀에서 블러 에드작 비슷하게 포인트 쌓아서 나중에 NPT 미스테리박스 주는 이벤트 진행 중 규칙이 좀 복잡한데 대충 요약하면 LP공급하거나 단일스테이킹하거나 스왑하면 포인트 쌓임. LP예치하면 매일 지급되는 포인트도 있어서 빨리할수록 좋다고 나와있음 어쩌면 꿀통이라고 한 이유는 1. 네오핀 월렛 KYC 진입장벽 높음 2
